Listing Id,Minimum Nights,Maximum Nights,Calendar Updated,Availability 30,Availability 60,Availability 90,Availability 365
66847,2,14,a week ago,21,42,72,162
66848,1,1125,6 months ago,26,56,86,361
66849,2,1125,yesterday,11,41,71,346
66850,2,1125,today,11,23,49,302
66851,1,1125,19 months ago,0,0,0,0
66852,5,1125,10 months ago,0,0,0,0
66853,1,1125,a week ago,8,24,24,24
66854,2,28,yesterday,0,21,51,51
66855,1,1125,5 months ago,0,0,0,0
66856,2,28,today,0,2,32,307
66857,1,1125,today,4,12,18,273
66858,1,1125,2 months ago,0,0,0,0
66859,1,200,a week ago,29,59,89,364
66860,3,1125,today,20,50,80,351
66861,3,14,today,19,19,19,19
66862,1,1125,2 weeks ago,25,55,85,360
66863,1,1125,yesterday,20,50,75,350
66864,1,1125,a week ago,8,27,45,297
66865,2,1125,today,7,17,31,288
66866,1,28,4 weeks ago,29,59,89,364
66867,2,1125,6 weeks ago,26,26,28,28
66868,1,1125,3 months ago,0,0,0,0
66869,1,1125,5 months ago,0,0,0,0
66870,1,1125,3 weeks ago,3,5,31,199
66871,4,1125,3 days ago,0,2,26,294
66872,1,25,today,4,26,56,331
66873,1,1125,2 months ago,3,33,63,338
66874,2,1125,today,20,50,80,355
66875,90,1125,today,18,48,78,257
66876,3,10,3 days ago,20,50,80,170
66877,3,1125,today,9,38,68,333
66878,2,1125,3 weeks ago,0,0,23,23
66879,10,1125,18 months ago,0,0,0,0
66880,1,1125,5 months ago,0,0,0,0
66881,1,1125,5 days ago,26,56,86,361
66882,5,1125,8 months ago,0,0,0,0
66883,1,1125,a week ago,27,57,87,87
66884,1,1125,5 months ago,27,57,87,362
66885,5,1125,5 days ago,5,15,18,227
66886,2,1125,a week ago,4,14,14,27
66887,3,1125,a week ago,2,25,55,68
66888,2,7,2 weeks ago,5,7,31,31
66889,1,1125,11 months ago,0,0,0,0
66890,1,30,today,0,3,3,3
66891,5,1125,a week ago,0,0,0,0
66892,3,1125,2 weeks ago,1,18,48,48
66893,1,60,yesterday,1,30,30,30
66894,2,30,today,0,0,30,293
66895,1,1125,4 days ago,10,40,70,345
66896,2,90,3 days ago,10,36,62,337
66897,2,1125,5 months ago,0,0,0,0
66898,1,1125,a week ago,0,0,8,8
66899,2,1125,7 months ago,0,0,0,0
66900,2,21,7 months ago,29,59,89,89
66901,4,1125,5 weeks ago,0,0,0,0
66902,14,29,9 months ago,0,0,0,0
66903,3,1125,6 days ago,0,0,6,6
66904,1,1125,2 months ago,0,0,0,0
66905,3,1125,today,0,0,0,239
66906,1,1125,19 months ago,0,0,0,0
66907,28,60,5 months ago,0,27,27,27
66908,7,20,3 months ago,0,0,0,0
66909,3,365,2 weeks ago,30,60,90,365
66910,2,1125,9 months ago,0,0,0,0
66911,2,1125,15 months ago,0,0,0,0
66912,5,9,14 months ago,0,0,0,63
66913,3,365,a week ago,5,8,38,313
66914,2,1125,4 months ago,0,0,0,0
66915,1,1125,6 weeks ago,11,22,37,72
66916,2,1125,yesterday,7,32,62,334
66917,1,60000,today,27,57,87,362
66918,3,9,today,0,2,22,206
66919,1,7,yesterday,28,55,85,360
66920,5,30,a week ago,28,50,80,170
66921,1,1125,19 months ago,30,60,90,365
66922,2,5,5 months ago,29,59,89,89
66923,3,14,5 months ago,0,0,0,182
66924,30,1125,3 weeks ago,2,2,24,54
66925,2,1125,3 months ago,0,0,0,214
66926,2,100,3 days ago,5,29,59,149
66927,1,1125,a week ago,7,37,67,342
66928,1,90,2 months ago,0,0,0,0
66929,1,1125,8 months ago,0,0,0,0
66930,3,1125,12 months ago,0,0,0,0
66931,1,1125,2 months ago,0,0,0,0
66932,2,30,11 months ago,0,0,0,0
66933,7,13,12 months ago,0,0,0,0
66934,2,1125,2 days ago,24,54,84,174
66935,2,1125,5 weeks ago,0,0,0,0
66936,1,1125,20 months ago,0,0,0,0
66937,2,28,6 months ago,29,59,89,364
66938,1,25,today,14,44,74,164
66939,3,1125,2 days ago,18,39,69,332
66940,1,1125,4 months ago,0,0,0,0
66941,2,7,3 weeks ago,5,5,5,5
66942,2,6,yesterday,1,6,30,30
66943,2,500,4 weeks ago,0,0,0,5
66944,1,1,17 months ago,0,0,0,0
66945,1,1125,12 months ago,0,0,0,0
66946,7,28,3 days ago,0,0,6,66
66947,2,30,today,15,45,75,75
66948,2,1125,a week ago,5,17,47,131
66949,1,1125,today,18,44,74,164
66950,3,1125,5 days ago,2,7,22,187
66951,3,365,3 days ago,3,17,28,297
66952,12,30,today,0,0,5,55
66953,3,5,4 weeks ago,0,0,29,29
66954,1,1125,5 weeks ago,0,0,0,0
66955,2,30,a week ago,2,27,57,147
66956,1,1125,2 months ago,0,0,0,0
66957,1,1125,3 weeks ago,1,1,1,1
66958,1,6,6 months ago,0,0,0,0
66959,1,1125,5 weeks ago,20,44,69,338
66960,2,1125,today,6,13,21,49
66961,30,5000,a week ago,12,31,43,276
66962,1,1125,today,8,24,34,98
66963,2,30,5 weeks ago,6,12,22,78
66964,3,1125,4 weeks ago,0,2,32,307
66965,1,28,today,3,7,20,20
66966,1,1125,2 days ago,7,33,39,288
66967,2,1125,4 weeks ago,18,20,49,49
66968,1,1125,9 months ago,0,0,0,0
66969,2,29,4 weeks ago,25,55,85,142
66970,1,14,today,9,17,37,37
66971,2,21,today,4,10,23,23
66972,2,7,6 days ago,15,29,56,146
66973,2,30,2 weeks ago,13,33,63,273
66974,2,21,yesterday,1,13,21,21
66975,3,101,2 weeks ago,29,59,89,364
66976,1,35,yesterday,10,33,60,105
66977,2,1125,yesterday,13,24,47,286
66978,2,1125,today,15,42,72,252
66979,28,90,a week ago,0,0,0,0
66980,2,1125,today,8,17,32,73
66981,1,1125,a week ago,15,42,72,98
66982,1,1125,today,6,31,53,302
66983,2,90,today,3,10,18,213
66984,2,1125,3 weeks ago,22,43,47,322
66985,1,1125,a week ago,13,28,58,317
66986,7,1125,6 days ago,7,37,67,342
66987,30,1125,3 months ago,0,0,0,219
66988,5,1125,17 months ago,0,0,0,0
66989,2,2,9 months ago,0,0,0,0
66990,2,1125,8 months ago,0,0,0,0
66991,3,21,today,0,0,30,117
66992,2,10,4 days ago,0,0,0,0
66993,2,1125,today,10,13,19,19
66994,2,14,yesterday,19,43,73,182
66995,2,1125,yesterday,8,8,12,18
66996,2,30,3 months ago,30,60,90,365
66997,1,1125,4 weeks ago,0,0,0,0
66998,2,1125,4 weeks ago,0,0,0,46
66999,7,58,5 days ago,0,2,2,65
67000,1,35,today,0,0,18,61
67001,1,29,today,11,28,47,137
67002,1,31,yesterday,12,20,32,32
67003,2,1125,3 days ago,7,18,34,93
67004,1,1125,today,20,41,71,333
67005,1,28,today,15,31,48,124
67006,30,1125,a week ago,30,60,89,89
67007,1,1125,5 weeks ago,0,0,0,0
67008,2,1125,today,4,21,42,42
67009,2,7,6 weeks ago,0,0,0,96
67010,3,1125,5 days ago,10,10,15,290
67011,1,1125,today,15,33,57,287
67012,1,28,yesterday,15,39,69,344
67013,1,7,yesterday,24,29,58,115
67014,1,10,6 days ago,17,40,57,310
67015,1,1125,2 months ago,22,47,77,352
67016,3,1001,today,27,57,87,362
67017,2,1125,5 days ago,21,43,73,73
67018,3,60,today,4,9,27,265
67019,1,30,a week ago,23,49,65,65
67020,1,14,today,11,29,58,58
67021,2,4,3 days ago,1,1,1,1
67022,2,1125,a week ago,28,57,71,71
67023,1,1125,4 days ago,0,0,0,218
67024,2,28,5 days ago,0,10,11,63
67025,2,21,today,0,0,14,254
67026,2,15,today,15,45,67,67
67027,1,1125,a week ago,13,43,73,348
67028,2,7,today,0,0,2,197
67029,2,1125,yesterday,22,46,56,173
67030,1,1125,3 months ago,0,2,32,32
67031,2,30,7 weeks ago,7,18,35,35
67032,4,50,3 days ago,0,0,7,230
67033,1,1125,yesterday,18,42,72,336
67034,1,1125,today,7,22,35,267
67035,2,1125,5 weeks ago,0,0,0,0
67036,1,1125,6 weeks ago,8,8,8,280
67037,1,1125,1 week ago,0,1,18,18
67038,2,90,a week ago,6,36,66,156
67039,3,1125,6 days ago,16,27,37,246
